"Plot Title: 4.1.3 Fagasa 6.18.2024"
"#","Date Time, GMT-11:00","Abs Pres, psi (LGR S/N: 20402306, SEN S/N: 20402306)","Temp, °F (LGR S/N: 20402306, SEN S/N: 20402306)","Coupler Detached (LGR S/N: 20402306)","Coupler Attached (LGR S/N: 20402306)","Host Connected (LGR S/N: 20402306)","Stopped (LGR S/N: 20402306)","End Of File (LGR S/N: 20402306)"
1,06/18/24 12:45:00 PM,14.9148,80.206,Logged,,,,
2,06/18/24 01:00:00 PM,14.9096,80.029,,,,,
3,06/18/24 01:15:00 PM,14.9052,80.206,,,,,
4,06/18/24 01:30:00 PM,14.9029,80.206,,,,,
5,06/18/24 01:45:00 PM,14.9009,80.382,,,,,
6,06/18/24 02:00:00 PM,14.9009,80.382,,,,,
7,06/18/24 02:15:00 PM,14.8961,80.382,,,,,
8,06/18/24 02:30:00 PM,14.8938,80.382,,,,,
9,06/18/24 02:45:00 PM,14.8938,80.382,,,,,
10,06/18/24 03:00:00 PM,14.8961,80.382,,,,,
11,06/18/24 03:15:00 PM,14.8938,80.382,,,,,
12,06/18/24 03:30:00 PM,14.8938,80.382,,,,,
13,06/18/24 03:45:00 PM,14.8915,80.382,,,,,
14,06/18/24 04:00:00 PM,14.8886,80.206,,,,,
15,06/18/24 04:15:00 PM,14.8933,80.206,,,,,
16,06/18/24 04:30:00 PM,14.8933,80.206,,,,,
17,06/18/24 04:45:00 PM,14.8958,80.206,,,,,
18,06/18/24 05:00:00 PM,14.9005,80.206,,,,,
19,06/18/24 05:15:00 PM,14.9025,80.029,,,,,
20,06/18/24 05:30:00 PM,14.9068,79.853,,,,,
21,06/18/24 05:45:00 PM,14.9092,79.853,,,,,
22,06/18/24 06:00:00 PM,14.9087,79.678,,,,,
23,06/18/24 06:15:00 PM,14.9112,79.678,,,,,
24,06/18/24 06:30:00 PM,14.9131,79.502,,,,,
25,06/18/24 06:45:00 PM,14.9179,79.502,,,,,
26,06/18/24 07:00:00 PM,14.9174,79.326,,,,,
27,06/18/24 07:15:00 PM,14.9222,79.326,,,,,
28,06/18/24 07:30:00 PM,14.9245,79.326,,,,,
29,06/18/24 07:45:00 PM,14.9245,79.326,,,,,
30,06/18/24 08:00:00 PM,14.9293,79.326,,,,,
31,06/18/24 08:15:00 PM,14.9266,79.151,,,,,
32,06/18/24 08:30:00 PM,14.9289,79.151,,,,,
33,06/18/24 08:45:00 PM,14.9289,79.151,,,,,
34,06/18/24 09:00:00 PM,14.9337,79.151,,,,,
35,06/18/24 09:15:00 PM,14.9313,79.151,,,,,
36,06/18/24 09:30:00 PM,14.9361,79.151,,,,,
37,06/18/24 09:45:00 PM,14.9357,78.975,,,,,
38,06/18/24 10:00:00 PM,14.9357,78.975,,,,,
39,06/18/24 10:15:00 PM,14.9309,78.975,,,,,
40,06/18/24 10:30:00 PM,14.9309,78.975,,,,,
41,06/18/24 10:45:00 PM,14.9282,78.800,,,,,
42,06/18/24 11:00:00 PM,14.9234,78.800,,,,,
43,06/18/24 11:15:00 PM,14.9257,78.800,,,,,
44,06/18/24 11:30:00 PM,14.9282,78.800,,,,,
45,06/18/24 11:45:00 PM,14.9254,78.624,,,,,
46,06/19/24 12:00:00 AM,14.9277,78.624,,,,,
47,06/19/24 12:15:00 AM,14.9254,78.624,,,,,
48,06/19/24 12:30:00 AM,14.9229,78.624,,,,,
49,06/19/24 12:45:00 AM,14.9206,78.624,,,,,
50,06/19/24 01:00:00 AM,14.9158,78.624,,,,,
51,06/19/24 01:15:00 AM,14.9135,78.624,,,,,
52,06/19/24 01:30:00 AM,14.9135,78.624,,,,,
53,06/19/24 01:45:00 AM,14.9110,78.624,,,,,
54,06/19/24 02:00:00 AM,14.9087,78.624,,,,,
55,06/19/24 02:15:00 AM,14.9087,78.624,,,,,
56,06/19/24 02:30:00 AM,14.9039,78.624,,,,,
57,06/19/24 02:45:00 AM,14.9012,78.449,,,,,
58,06/19/24 03:00:00 AM,14.8989,78.449,,,,,
59,06/19/24 03:15:00 AM,14.8964,78.449,,,,,
60,06/19/24 03:30:00 AM,14.8964,78.449,,,,,
61,06/19/24 03:45:00 AM,14.8964,78.449,,,,,
62,06/19/24 04:00:00 AM,14.8964,78.449,,,,,
63,06/19/24 04:15:00 AM,14.8964,78.449,,,,,
64,06/19/24 04:30:00 AM,14.8964,78.449,,,,,
65,06/19/24 04:45:00 AM,14.8989,78.449,,,,,
66,06/19/24 05:00:00 AM,14.8989,78.449,,,,,
67,06/19/24 05:15:00 AM,14.8960,78.274,,,,,
68,06/19/24 05:30:00 AM,14.8960,78.274,,,,,
69,06/19/24 05:45:00 AM,14.8984,78.274,,,,,
70,06/19/24 06:00:00 AM,14.9007,78.274,,,,,
71,06/19/24 06:15:00 AM,14.8984,78.274,,,,,
72,06/19/24 06:30:00 AM,14.9007,78.274,,,,,
73,06/19/24 06:45:00 AM,14.9007,78.274,,,,,
74,06/19/24 07:00:00 AM,14.9032,78.274,,,,,
75,06/19/24 07:15:00 AM,14.9103,78.274,,,,,
76,06/19/24 07:30:00 AM,14.9103,78.274,,,,,
77,06/19/24 07:45:00 AM,14.9103,78.274,,,,,
78,06/19/24 08:00:00 AM,14.9126,78.274,,,,,
79,06/19/24 08:15:00 AM,14.9174,78.274,,,,,
80,06/19/24 08:30:00 AM,14.9197,78.274,,,,,
81,06/19/24 08:45:00 AM,14.9225,78.449,,,,,
82,06/19/24 09:00:00 AM,14.9250,78.449,,,,,
83,06/19/24 09:15:00 AM,14.9277,78.624,,,,,
84,06/19/24 09:30:00 AM,14.9254,78.624,,,,,
85,06/19/24 09:45:00 AM,14.9282,78.800,,,,,
86,06/19/24 10:00:00 AM,14.9210,78.800,,,,,
87,06/19/24 10:15:00 AM,14.9213,78.975,,,,,
88,06/19/24 10:30:00 AM,14.9195,79.151,,,,,
89,06/19/24 10:45:00 AM,14.9170,79.151,,,,,
90,06/19/24 11:00:00 AM,14.9151,79.326,,,,,
91,06/19/24 11:15:00 AM,14.9131,79.502,,,,,
92,06/19/24 11:30:00 AM,14.9087,79.678,,,,,
93,06/19/24 11:45:00 AM,14.9044,79.853,,,,,
94,06/19/24 12:00:00 PM,14.9044,79.853,,,,,
95,06/19/24 12:15:00 PM,14.8997,79.853,,,,,
96,06/19/24 12:30:00 PM,14.8973,79.853,,,,,
97,06/19/24 12:45:00 PM,14.8926,79.853,,,,,
98,06/19/24 01:00:00 PM,14.8902,79.853,,,,,
99,06/19/24 01:15:00 PM,14.8878,79.853,,,,,
100,06/19/24 01:30:00 PM,14.8830,79.853,,,,,
101,06/19/24 01:45:00 PM,14.8783,79.853,,,,,
102,06/19/24 02:00:00 PM,14.8759,79.853,,,,,
103,06/19/24 02:15:00 PM,14.8764,80.029,,,,,
104,06/19/24 02:30:00 PM,14.8739,80.029,,,,,
105,06/19/24 02:45:00 PM,14.8693,80.029,,,,,
106,06/19/24 03:00:00 PM,14.8668,80.029,,,,,
107,06/19/24 03:15:00 PM,14.8645,80.029,,,,,
108,06/19/24 03:30:00 PM,14.8649,80.206,,,,,
109,06/19/24 03:45:00 PM,14.8649,80.206,,,,,
110,06/19/24 04:00:00 PM,14.8649,80.206,,,,,
111,06/19/24 04:15:00 PM,14.8672,80.206,,,,,
112,06/19/24 04:30:00 PM,14.8645,80.029,,,,,
113,06/19/24 04:45:00 PM,14.8668,80.029,,,,,
114,06/19/24 05:00:00 PM,14.8668,80.029,,,,,
115,06/19/24 05:15:00 PM,14.8688,79.853,,,,,
116,06/19/24 05:30:00 PM,14.8712,79.853,,,,,
117,06/19/24 05:45:00 PM,14.8712,79.853,,,,,
118,06/19/24 06:00:00 PM,14.8755,79.678,,,,,
119,06/19/24 06:15:00 PM,14.8755,79.678,,,,,
120,06/19/24 06:30:00 PM,14.8799,79.502,,,,,
121,06/19/24 06:45:00 PM,14.8799,79.502,,,,,
122,06/19/24 07:00:00 PM,14.8846,79.502,,,,,
123,06/19/24 07:15:00 PM,14.8846,79.502,,,,,
124,06/19/24 07:30:00 PM,14.8865,79.326,,,,,
125,06/19/24 07:45:00 PM,14.8890,79.326,,,,,
126,06/19/24 08:00:00 PM,14.8865,79.326,,,,,
127,06/19/24 08:15:00 PM,14.8865,79.326,,,,,
128,06/19/24 08:30:00 PM,14.8890,79.326,,,,,
129,06/19/24 08:45:00 PM,14.8909,79.151,,,,,
