,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,1998-06-01,1.8,,,6
1,1998-06-02,2.2,,,6
2,1998-06-03,1.5,,,6
3,1998-06-04,1.5,,,6
4,1998-06-05,1.4,,,6
5,1998-06-06,1.3,,,6
6,1998-06-07,1.02,,,6
7,1998-06-08,1.03,,,6
8,1998-06-09,1.46,1.02,0.43999999999999995,6
9,1998-06-10,1.31,1.042,0.268,6
10,1998-06-11,1.24,1.064,0.17599999999999993,6
11,1998-06-12,1.79,1.086,0.704,6
12,1998-06-13,1.94,1.108,0.8319999999999999,6
13,1998-06-14,2.06,1.13,0.9300000000000002,6
14,1998-06-15,1.44,1.1520000000000001,0.2879999999999998,6
15,1998-06-16,1.41,1.174,0.236,6
16,1998-06-17,1.27,1.196,0.07400000000000007,6
17,1998-06-18,1.24,1.218,0.02200000000000002,6
18,1998-06-19,1.33,1.24,0.09000000000000008,6
19,1998-06-20,1.39,1.2333333333333334,0.1566666666666665,6
20,1998-06-21,1.49,1.2266666666666666,0.2633333333333334,6
21,1998-06-22,67.5,1.22,66.28,6
22,1998-06-23,9.19,1.2133333333333334,7.976666666666667,6
23,1998-06-24,5.53,1.2066666666666666,4.323333333333334,6
24,1998-06-25,4.68,1.2,3.4799999999999995,6
25,1998-06-26,3.92,1.1933333333333334,2.7266666666666666,6
26,1998-06-27,3.03,1.1866666666666668,1.843333333333333,6
27,1998-06-28,2.52,1.18,1.34,6
28,1998-06-29,2.39,1.1733333333333333,1.2166666666666668,6
29,1998-06-30,2.15,1.1666666666666667,0.9833333333333332,6
30,1998-07-01,1.94,1.16,0.78,7
31,1998-07-02,1.82,1.1533333333333333,0.6666666666666667,7
32,1998-07-03,1.62,1.1466666666666667,0.4733333333333334,7
33,1998-07-04,1.5,1.1400000000000001,0.3599999999999999,7
34,1998-07-05,1.49,1.1333333333333333,0.3566666666666667,7
35,1998-07-06,1.42,1.1266666666666667,0.2933333333333332,7
36,1998-07-07,1.46,1.12,0.33999999999999986,7
37,1998-07-08,1.44,1.1133333333333333,0.32666666666666666,7
38,1998-07-09,1.33,1.1066666666666667,0.22333333333333338,7
39,1998-07-10,1.47,1.1,0.3699999999999999,7
