,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,1958-05-01,2.7,,,5
1,1958-05-02,0.74,,,5
2,1958-05-03,3.6,,,5
3,1958-05-04,6.8,,,5
4,1958-05-05,2.0,,,5
5,1958-05-06,3.2,,,5
6,1958-05-07,1.1,,,5
7,1958-05-08,0.68,,,5
8,1958-05-09,0.85,,,5
9,1958-05-10,4.3,,,5
10,1958-05-11,3.9,,,5
11,1958-05-12,1.2,,,5
12,1958-05-13,0.74,,,5
13,1958-05-14,0.6,,,5
14,1958-05-15,0.56,,,5
15,1958-05-16,0.45,,,5
16,1958-05-17,0.42,,,5
17,1958-05-18,0.48,,,5
18,1958-05-19,0.48,0.42,0.06,5
19,1958-05-20,2.4,0.417,1.9829999999999999,5
20,1958-05-21,2.3,0.414,1.886,5
21,1958-05-22,0.77,0.411,0.35900000000000004,5
22,1958-05-23,2.7,0.408,2.2920000000000003,5
23,1958-05-24,0.87,0.405,0.46499999999999997,5
24,1958-05-25,0.6,0.402,0.19799999999999995,5
25,1958-05-26,0.48,0.399,0.08099999999999996,5
26,1958-05-27,0.45,0.396,0.05399999999999999,5
27,1958-05-28,0.42,0.393,0.02699999999999997,5
28,1958-05-29,0.39,0.39,0.0,5
29,1958-05-30,0.39,0.39680000000000004,0.0,5
30,1958-05-31,0.71,0.4036,0.30639999999999995,5
31,1958-06-01,12.0,0.41040000000000004,11.5896,6
32,1958-06-02,8.0,0.4172,7.5828,6
33,1958-06-03,2.4,0.42400000000000004,1.976,6
34,1958-06-04,1.3,0.4308,0.8692,6
35,1958-06-05,0.99,0.43760000000000004,0.5524,6
36,1958-06-06,11.0,0.4444,10.5556,6
37,1958-06-07,4.6,0.45120000000000005,4.1488,6
38,1958-06-08,2.0,0.458,1.542,6
39,1958-06-09,1.9,0.46480000000000005,1.4351999999999998,6
40,1958-06-10,14.0,0.4716,13.5284,6
41,1958-06-11,6.2,0.47840000000000005,5.7216000000000005,6
42,1958-06-12,3.7,0.4852,3.2148000000000003,6
43,1958-06-13,1.7,0.49200000000000005,1.208,6
44,1958-06-14,1.2,0.4988,0.7011999999999999,6
45,1958-06-15,1.2,0.5056,0.6943999999999999,6
46,1958-06-16,1.3,0.5124000000000001,0.7876,6
47,1958-06-17,2.5,0.5192000000000001,1.9808,6
48,1958-06-18,1.2,0.526,0.6739999999999999,6
49,1958-06-19,0.84,0.5328,0.3071999999999999,6
50,1958-06-20,0.68,0.5396000000000001,0.14039999999999997,6
51,1958-06-21,0.65,0.5464,0.10360000000000003,6
52,1958-06-22,0.56,0.5532,0.006800000000000028,6
53,1958-06-23,21.0,0.56,20.44,6
54,1958-06-24,4.7,0.55,4.15,6
55,1958-06-25,2.8,0.54,2.26,6
56,1958-06-26,1.5,0.53,0.97,6
57,1958-06-27,1.1,0.52,0.5800000000000001,6
58,1958-06-28,0.93,0.51,0.42000000000000004,6
59,1958-06-29,0.77,0.5,0.27,6
60,1958-06-30,0.74,0.49000000000000005,0.24999999999999994,6
61,1958-07-01,0.93,0.48000000000000004,0.45,7
62,1958-07-02,0.84,0.47000000000000003,0.36999999999999994,7
63,1958-07-03,0.6,0.46,0.13999999999999996,7
64,1958-07-04,0.56,0.45,0.11000000000000004,7
65,1958-07-05,0.53,0.44,0.09000000000000002,7
66,1958-07-06,0.53,0.43,0.10000000000000003,7
67,1958-07-07,0.65,0.42000000000000004,0.22999999999999998,7
68,1958-07-08,0.53,0.41000000000000003,0.12,7
69,1958-07-09,0.45,0.4,0.04999999999999999,7
70,1958-07-10,0.45,0.39,0.06,7
