,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,1958-11-01,1.3,,,11
1,1958-11-02,0.96,,,11
2,1958-11-03,1.1,,,11
3,1958-11-04,0.8,,,11
4,1958-11-05,0.8,,,11
5,1958-11-06,0.8,,,11
6,1958-11-07,1.6,,,11
7,1958-11-08,1.2,,,11
8,1958-11-09,1.1,,,11
9,1958-11-10,0.88,,,11
10,1958-11-11,0.74,,,11
11,1958-11-12,0.8,,,11
12,1958-11-13,0.74,,,11
13,1958-11-14,0.62,,,11
14,1958-11-15,0.56,,,11
15,1958-11-16,0.8,,,11
16,1958-11-17,0.62,,,11
17,1958-11-18,0.56,,,11
18,1958-11-19,0.5,0.5,0.0,11
19,1958-11-20,0.56,0.5131428571428571,0.04685714285714293,11
20,1958-11-21,8.1,0.5262857142857142,7.573714285714285,11
21,1958-11-22,4.0,0.5394285714285714,3.460571428571429,11
22,1958-11-23,3.8,0.5525714285714286,3.2474285714285713,11
23,1958-11-24,3.6,0.5657142857142857,3.0342857142857143,11
24,1958-11-25,5.5,0.5788571428571428,4.921142857142857,11
25,1958-11-26,4.3,0.592,3.7079999999999997,11
26,1958-11-27,4.9,0.6051428571428571,4.294857142857143,11
27,1958-11-28,41.0,0.6182857142857143,40.38171428571429,11
28,1958-11-29,14.0,0.6314285714285715,13.368571428571428,11
29,1958-11-30,6.3,0.6445714285714286,5.655428571428571,11
30,1958-12-01,4.9,0.6577142857142857,4.242285714285715,12
31,1958-12-02,3.6,0.6708571428571428,2.9291428571428573,12
32,1958-12-03,2.9,0.6839999999999999,2.216,12
33,1958-12-04,3.0,0.6971428571428571,2.302857142857143,12
34,1958-12-05,2.3,0.7102857142857143,1.5897142857142854,12
35,1958-12-06,2.0,0.7234285714285714,1.2765714285714287,12
36,1958-12-07,1.9,0.7365714285714285,1.1634285714285713,12
37,1958-12-08,1.8,0.7497142857142857,1.0502857142857143,12
38,1958-12-09,2.6,0.7628571428571429,1.8371428571428572,12
39,1958-12-10,2.3,0.776,1.5239999999999998,12
40,1958-12-11,2.8,0.7891428571428571,2.0108571428571427,12
