,Date,Total_flow_CFS,Base_flow_CFS,Runoff_CFS,Month
0,1977-12-01,3.8,,,12
1,1977-12-02,3.2,,,12
2,1977-12-03,2.8,,,12
3,1977-12-04,2.5,,,12
4,1977-12-05,2.3,,,12
5,1977-12-06,2.1,,,12
6,1977-12-07,1.9,,,12
7,1977-12-08,1.7,,,12
8,1977-12-09,1.6,,,12
9,1977-12-10,1.5,,,12
10,1977-12-11,1.4,,,12
11,1977-12-12,1.3,,,12
12,1977-12-13,1.2,,,12
13,1977-12-14,1.2,1.1,0.09999999999999987,12
14,1977-12-15,1.1,1.1,0.0,12
15,1977-12-16,1.1,1.1,0.0,12
16,1977-12-17,1.1,1.1,0.0,12
17,1977-12-18,1.1,1.1,0.0,12
18,1977-12-19,7.4,1.1,6.300000000000001,12
19,1977-12-20,10.0,1.1600000000000001,8.84,12
20,1977-12-21,6.8,1.22,5.58,12
21,1977-12-22,9.1,1.28,7.819999999999999,12
22,1977-12-23,6.0,1.34,4.66,12
23,1977-12-24,4.7,1.4,3.3000000000000003,12
24,1977-12-25,3.8,1.46,2.34,12
25,1977-12-26,3.2,1.52,1.6800000000000002,12
26,1977-12-27,4.2,1.58,2.62,12
27,1977-12-28,3.0,1.6400000000000001,1.3599999999999999,12
28,1977-12-29,2.7,1.7,1.0000000000000002,12
29,1977-12-30,2.4,1.76,0.6399999999999999,12
30,1977-12-31,2.4,1.8199999999999998,0.5800000000000001,12
31,1978-01-01,2.0,1.88,0.1200000000000001,1
32,1978-01-02,5.2,1.94,3.2600000000000002,1
33,1978-01-03,2.8,2.0,0.7999999999999998,1
34,1978-01-04,2.3,2.04,0.2599999999999998,1
35,1978-01-05,2.1,2.08,0.020000000000000018,1
36,1978-01-06,2.2,2.12,0.08000000000000007,1
37,1978-01-07,5.5,2.16,3.34,1
38,1978-01-08,13.0,2.2,10.8,1
39,1978-01-09,12.0,2.29,9.71,1
40,1978-01-10,8.4,2.3800000000000003,6.02,1
41,1978-01-11,7.4,2.47,4.93,1
42,1978-01-12,5.6,2.56,3.0399999999999996,1
43,1978-01-13,4.4,2.6500000000000004,1.75,1
44,1978-01-14,4.1,2.74,1.3599999999999994,1
45,1978-01-15,3.6,2.83,0.77,1
46,1978-01-16,3.7,2.92,0.7800000000000002,1
47,1978-01-17,3.2,3.0100000000000002,0.18999999999999995,1
48,1978-01-18,3.1,3.1,0.0,1
49,1978-01-19,5.2,3.072,2.128,1
50,1978-01-20,4.9,3.044,1.8560000000000003,1
51,1978-01-21,4.4,3.016,1.3840000000000003,1
52,1978-01-22,4.6,2.988,1.6119999999999997,1
53,1978-01-23,8.0,2.96,5.04,1
54,1978-01-24,12.0,2.932,9.068,1
55,1978-01-25,19.0,2.904,16.096,1
56,1978-01-26,14.0,2.876,11.124,1
57,1978-01-27,22.0,2.848,19.152,1
58,1978-01-28,15.0,2.82,12.18,1
59,1978-01-29,10.0,2.792,7.208,1
60,1978-01-30,13.0,2.7640000000000002,10.236,1
61,1978-01-31,11.0,2.7359999999999998,8.264,1
62,1978-02-01,9.1,2.708,6.3919999999999995,2
63,1978-02-02,7.1,2.68,4.42,2
64,1978-02-03,5.5,2.652,2.848,2
65,1978-02-04,4.3,2.624,1.6759999999999997,2
66,1978-02-05,3.6,2.596,1.004,2
67,1978-02-06,3.0,2.568,0.43199999999999994,2
68,1978-02-07,2.7,2.54,0.16000000000000014,2
69,1978-02-08,4.7,2.512,2.188,2
70,1978-02-09,2.8,2.484,0.31599999999999984,2
71,1978-02-10,2.8,2.456,0.34399999999999986,2
72,1978-02-11,2.4,2.428,0.0,2
73,1978-02-12,2.4,2.4,0.0,2
74,1978-02-13,2.4,2.34,0.06000000000000005,2
75,1978-02-14,3.3,2.28,1.02,2
76,1978-02-15,3.4,2.2199999999999998,1.1800000000000002,2
77,1978-02-16,3.9,2.16,1.7399999999999998,2
78,1978-02-17,3.1,2.1,1.0,2
79,1978-02-18,3.2,2.04,1.1600000000000001,2
80,1978-02-19,3.3,1.98,1.3199999999999998,2
