"TOA5","1417_Afono_Modem","CR350","5663","CR350-CELL205.Std.01.04","CPU:Samoa_mesonet_SG_v02.CRB","28596","Hourly"
"TIMESTAMP","RECORD","BattVolt_Min"
"2024-02-11 05:00:00",55,12.79
"2024-02-11 06:00:00",56,12.78
"2024-02-11 07:00:00",57,12.77
"2024-02-11 08:00:00",58,12.78
"2024-02-11 09:00:00",59,12.81
"2024-02-11 10:00:00",60,12.82
"2024-02-11 11:00:00",61,12.85
"2024-02-11 12:00:00",62,12.85
"2024-02-11 13:00:00",63,12.88
"2024-02-11 14:00:00",64,13.03
"2024-02-11 15:00:00",65,13.11
"2024-02-11 16:00:00",66,13.14
"2024-02-11 17:00:00",67,13.08
"2024-02-11 18:00:00",68,12.94
"2024-02-11 19:00:00",69,12.89
"2024-02-11 20:00:00",70,12.87
"2024-02-11 21:00:00",71,12.85
"2024-02-11 22:00:00",72,12.84
"2024-02-11 23:00:00",73,12.82
"2024-02-12 00:00:00",74,12.8
"2024-02-12 01:00:00",75,12.79
"2024-02-12 02:00:00",76,12.78
"2024-02-12 03:00:00",77,12.77
"2024-02-12 04:00:00",78,12.76
"2024-02-12 05:00:00",79,12.75
"2024-02-12 06:00:00",80,12.75
"2024-02-12 07:00:00",81,12.74
"2024-02-12 08:00:00",82,12.74
"2024-02-12 09:00:00",83,12.76
"2024-02-12 10:00:00",84,12.8
"2024-02-12 11:00:00",85,12.82
"2024-02-12 12:00:00",86,12.92
"2024-02-12 13:00:00",87,13.07
"2024-02-12 14:00:00",88,13.16
"2024-02-12 15:00:00",89,13.14
"2024-02-12 16:00:00",90,13.2
"2024-02-12 17:00:00",91,13.07
"2024-02-12 18:00:00",92,12.97
"2024-02-12 19:00:00",93,12.9
"2024-02-12 20:00:00",94,12.88
"2024-02-12 21:00:00",95,12.86
"2024-02-12 22:00:00",96,12.85
"2024-02-12 23:00:00",97,12.84
"2024-02-13 00:00:00",98,12.82
"2024-02-13 01:00:00",99,12.81
"2024-02-13 02:00:00",100,12.8
"2024-02-13 03:00:00",101,12.79
"2024-02-13 04:00:00",102,12.78
"2024-02-13 05:00:00",103,12.77
"2024-02-13 06:00:00",104,12.75
"2024-02-13 07:00:00",105,12.74
"2024-02-13 08:00:00",106,12.75
"2024-02-13 09:00:00",107,12.74
"2024-02-13 10:00:00",108,12.74
"2024-02-13 11:00:00",109,12.78
"2024-02-13 12:00:00",110,12.81
"2024-02-13 13:00:00",111,12.84
"2024-02-13 14:00:00",112,12.88
"2024-02-13 15:00:00",113,13
"2024-02-13 16:00:00",114,12.94
"2024-02-13 17:00:00",115,12.9
"2024-02-13 18:00:00",116,12.84
"2024-02-13 19:00:00",117,12.8
"2024-02-13 20:00:00",118,12.78
"2024-02-13 21:00:00",119,12.76
"2024-02-13 22:00:00",120,12.74
"2024-02-13 23:00:00",121,12.74
"2024-02-14 00:00:00",122,12.73
"2024-02-14 01:00:00",123,12.72
"2024-02-14 02:00:00",124,12.72
"2024-02-14 03:00:00",125,12.71
"2024-02-14 04:00:00",126,12.71
"2024-02-14 05:00:00",127,12.71
"2024-02-14 06:00:00",128,12.7
"2024-02-14 07:00:00",129,12.7
"2024-02-14 08:00:00",130,12.7
"2024-02-14 09:00:00",131,12.72
"2024-02-14 10:00:00",132,12.95
"2024-02-14 11:00:00",133,13.17
"2024-02-14 12:00:00",134,13.16
"2024-02-14 13:00:00",135,13.16
"2024-02-14 14:00:00",136,13.26
"2024-02-14 15:00:00",137,13.11
"2024-02-14 16:00:00",138,13.02
"2024-02-14 17:00:00",139,13.01
"2024-02-14 18:00:00",140,12.94
"2024-02-14 19:00:00",141,12.9
"2024-02-14 20:00:00",142,12.88
"2024-02-14 21:00:00",143,12.87
"2024-02-14 22:00:00",144,12.86
"2024-02-14 23:00:00",145,12.85
"2024-02-15 00:00:00",146,12.85
"2024-02-15 01:00:00",147,12.84
"2024-02-15 02:00:00",148,12.83
"2024-02-15 03:00:00",149,12.81
"2024-02-15 04:00:00",150,12.81
"2024-02-15 05:00:00",151,12.8
"2024-02-15 06:00:00",152,12.79
"2024-02-15 07:00:00",153,12.78
"2024-02-16 15:00:00",154,13.19
"2024-02-16 16:00:00",155,13.16
"2024-02-16 17:00:00",156,13.16
"2024-02-16 18:00:00",157,13.1
"2024-02-16 19:00:00",158,12.97
"2024-02-16 20:00:00",159,12.94
"2024-02-16 21:00:00",160,12.93
"2024-02-16 22:00:00",161,12.91
"2024-02-16 23:00:00",162,12.9
"2024-02-17 00:00:00",163,12.9
"2024-02-17 01:00:00",164,12.89
"2024-02-17 02:00:00",165,12.88
"2024-02-17 03:00:00",166,12.87
"2024-02-17 04:00:00",167,12.86
"2024-02-17 05:00:00",168,12.85
"2024-02-17 06:00:00",169,12.85
"2024-02-17 07:00:00",170,12.83
"2024-02-17 08:00:00",171,12.86
"2024-02-17 09:00:00",172,13.01
"2024-02-17 10:00:00",173,13.16
"2024-02-17 11:00:00",174,13.26
"2024-02-17 12:00:00",175,13.24
