DateTime,SRD_wpm2,HMD_pct,TMP_F,RNF_in,WND_deg,WNS_mph
2016-01-01 00:00:00,0,100.0,76.2,0.02,172,2
2016-01-01 00:15:00,0,100.0,75.7,0.01,183,1
2016-01-01 00:30:00,0,100.0,75.7,0.0,142,1
2016-01-01 00:45:00,0,100.0,75.5,0.0,156,2
2016-01-01 01:00:00,0,100.0,75.3,0.01,201,2
2016-01-01 01:15:00,0,100.0,75.5,0.01,189,2
2016-01-01 01:30:00,0,100.0,74.9,0.0,252,2
2016-01-01 01:45:00,0,100.0,74.8,0.13,199,2
2016-01-01 02:00:00,0,100.0,74.8,0.05,214,2
2016-01-01 02:15:00,0,100.0,75.3,0.04,230,4
2016-01-01 02:30:00,0,100.0,75.5,0.05,224,4
2016-01-01 02:45:00,0,100.0,75.6,0.05,207,3
2016-01-01 03:00:00,0,100.0,75.7,0.03,224,5
2016-01-01 03:15:00,0,100.0,75.8,0.05,227,4
2016-01-01 03:30:00,0,100.0,75.5,0.0,214,4
2016-01-01 03:45:00,0,100.0,75.4,0.0,218,5
2016-01-01 04:00:00,0,100.0,75.4,0.0,217,5
2016-01-01 04:15:00,0,100.0,75.1,0.0,230,5
2016-01-01 04:30:00,0,99.9,75.1,0.0,208,5
2016-01-01 04:45:00,0,99.8,75.2,0.01,223,4
2016-01-01 05:00:00,0,99.5,75.1,0.0,200,4
2016-01-01 05:15:00,0,99.5,74.9,0.0,216,4
2016-01-01 05:30:00,0,99.5,75.3,0.0,227,3
2016-01-01 05:45:00,0,99.3,75.4,0.0,217,4
2016-01-01 06:00:00,0,99.0,75.5,0.0,197,3
2016-01-01 06:15:00,4,98.7,75.7,0.0,221,5
2016-01-01 06:30:00,19,98.0,75.7,0.0,211,5
2016-01-01 06:45:00,32,97.4,75.9,0.0,216,6
2016-01-01 07:00:00,41,97.4,76.0,0.0,210,4
2016-01-01 07:15:00,63,97.8,76.2,0.0,200,4
2016-01-01 07:30:00,104,97.1,76.4,0.0,223,5
2016-01-01 07:45:00,96,96.9,76.7,0.0,211,5
2016-01-01 08:00:00,96,97.4,76.8,0.0,213,6
2016-01-01 08:15:00,138,97.4,77.0,0.0,211,5
2016-01-01 08:30:00,70,97.8,76.9,0.03,210,4
2016-01-01 08:45:00,89,99.1,77.0,0.0,217,3
2016-01-01 09:00:00,110,99.2,77.0,0.03,207,3
2016-01-01 09:15:00,123,99.3,77.0,0.0,216,3
2016-01-01 09:30:00,152,98.8,76.9,0.0,221,4
2016-01-01 09:45:00,373,97.9,77.2,0.03,200,6
2016-01-01 10:00:00,671,95.9,78.1,0.0,213,5
2016-01-01 10:15:00,512,92.3,78.6,0.0,218,5
2016-01-01 10:30:00,508,91.8,78.6,0.0,204,5
2016-01-01 10:45:00,453,91.7,78.7,0.0,217,4
2016-01-01 11:00:00,297,92.8,78.3,0.0,213,6
2016-01-01 11:15:00,361,93.9,78.2,0.0,221,5
2016-01-01 11:30:00,208,95.7,77.9,0.05,220,5
2016-01-01 11:45:00,282,97.0,77.5,0.01,224,4
2016-01-01 12:00:00,688,95.5,78.4,0.0,213,4
2016-01-01 12:15:00,618,93.8,78.7,0.0,223,5
2016-01-01 12:30:00,761,92.4,79.2,0.0,224,5
2016-01-01 12:45:00,495,92.4,78.9,0.0,223,6
2016-01-01 13:00:00,387,93.0,78.4,0.0,214,4
2016-01-01 13:15:00,393,94.1,78.2,0.0,217,5
2016-01-01 13:30:00,315,94.1,78.1,0.0,227,5
2016-01-01 13:45:00,460,93.5,78.2,0.0,220,6
2016-01-01 14:00:00,713,89.6,79.0,0.0,213,5
2016-01-01 14:15:00,693,87.9,79.4,0.0,221,6
2016-01-01 14:30:00,490,87.0,79.2,0.0,218,6
2016-01-01 14:45:00,689,85.8,79.4,0.0,218,6
2016-01-01 15:00:00,869,82.6,80.4,0.0,213,6
2016-01-01 15:15:00,844,81.5,81.2,0.0,208,5
2016-01-01 15:30:00,690,82.2,80.9,0.0,221,6
2016-01-01 15:45:00,389,85.1,80.0,0.0,224,4
2016-01-01 16:00:00,191,86.8,79.1,0.0,221,4
2016-01-01 16:15:00,169,87.9,78.7,0.0,231,3
2016-01-01 16:30:00,193,87.9,78.7,0.0,241,4
2016-01-01 16:45:00,118,90.1,78.7,0.0,234,3
2016-01-01 17:00:00,72,92.3,78.5,0.0,237,1
2016-01-01 17:15:00,52,95.4,78.1,0.0,213,2
2016-01-01 17:30:00,43,96.1,77.4,0.0,189,2
2016-01-01 17:45:00,32,97.1,77.2,0.0,220,2
2016-01-01 18:00:00,33,97.1,77.4,0.0,254,2
2016-01-01 18:15:00,36,96.7,77.4,0.0,217,2
2016-01-01 18:30:00,22,96.0,77.8,0.0,244,3
2016-01-01 18:45:00,8,95.6,77.8,0.0,217,2
2016-01-01 19:00:00,0,96.4,77.9,0.0,189,2
2016-01-01 19:15:00,0,97.1,78.1,0.0,172,2
2016-01-01 19:30:00,0,97.3,78.1,0.0,203,2
2016-01-01 19:45:00,0,97.6,77.4,0.0,158,1
2016-01-01 20:00:00,0,98.1,77.3,0.0,196,2
2016-01-01 20:15:00,0,99.1,77.5,0.0,208,2
2016-01-01 20:30:00,0,99.6,77.4,0.0,217,2
2016-01-01 20:45:00,0,99.7,77.3,0.0,192,2
2016-01-01 21:00:00,0,99.2,77.4,0.0,194,1
2016-01-01 21:15:00,0,99.9,77.5,0.0,244,3
2016-01-01 21:30:00,0,100.0,77.4,0.0,230,1
2016-01-01 21:45:00,0,99.5,77.5,0.0,227,2
2016-01-01 22:00:00,0,100.0,77.5,0.0,247,1
2016-01-01 22:15:00,0,99.9,77.1,0.0,249,1
2016-01-01 22:30:00,0,99.9,77.1,0.0,221,1
2016-01-01 22:45:00,0,99.8,77.1,0.0,232,3
2016-01-01 23:00:00,0,99.8,77.0,0.0,211,1
2016-01-01 23:15:00,0,99.9,77.0,0.0,217,1
2016-01-01 23:30:00,0,99.9,77.1,0.0,225,1
2016-01-01 23:45:00,0,99.9,77.1,0.0,242,2
2016-01-02 00:00:00,0,99.9,77.3,0.0,199,1
2016-01-02 00:15:00,0,100.0,77.2,0.11,217,0
2016-01-02 00:30:00,0,100.0,77.4,0.02,218,3
2016-01-02 00:45:00,0,100.0,77.4,0.0,231,3
2016-01-02 01:00:00,0,100.0,77.2,0.0,269,3
2016-01-02 01:15:00,0,100.0,77.1,0.0,228,2
2016-01-02 01:30:00,0,100.0,77.2,0.0,232,1
2016-01-02 01:45:00,0,100.0,77.1,0.0,228,1
2016-01-02 02:00:00,0,100.0,77.3,0.0,245,1
2016-01-02 02:15:00,0,100.0,77.2,0.0,265,1
2016-01-02 02:30:00,0,100.0,77.0,0.0,211,0
2016-01-02 02:45:00,0,100.0,76.9,0.0,235,1
2016-01-02 03:00:00,0,99.5,76.9,0.0,231,0
2016-01-02 03:15:00,0,99.5,76.7,0.0,206,1
2016-01-02 03:30:00,0,99.4,76.5,0.0,220,1
2016-01-02 03:45:00,0,98.8,75.4,0.0,192,0
2016-01-02 04:00:00,0,98.4,75.5,0.0,231,0
2016-01-02 04:15:00,0,98.0,75.8,0.0,223,2
2016-01-02 04:30:00,0,97.8,75.8,0.0,214,1
2016-01-02 04:45:00,0,97.9,75.8,0.0,214,1
2016-01-02 05:00:00,0,97.7,75.7,0.0,216,1
2016-01-02 05:15:00,0,97.5,75.7,0.0,230,1
2016-01-02 05:30:00,0,97.0,75.9,0.0,220,1
2016-01-02 05:45:00,0,97.2,76.2,0.01,234,1
2016-01-02 06:00:00,0,97.5,76.4,0.0,220,2
2016-01-02 06:15:00,1,97.7,76.7,0.0,228,1
2016-01-02 06:30:00,7,97.7,76.7,0.0,227,3
2016-01-02 06:45:00,17,97.7,76.7,0.0,204,1
2016-01-02 07:00:00,20,97.9,76.9,0.0,224,2
2016-01-02 07:15:00,30,98.8,77.1,0.0,228,1
2016-01-02 07:30:00,61,98.7,77.1,0.0,218,2
2016-01-02 07:45:00,65,97.8,76.9,0.0,221,1
2016-01-02 08:00:00,81,98.5,77.0,0.0,210,1
2016-01-02 08:15:00,79,98.4,77.2,0.02,228,2
2016-01-02 08:30:00,88,98.1,76.6,0.0,216,3
2016-01-02 08:45:00,145,98.2,76.6,0.0,228,2
2016-01-02 09:00:00,152,98.2,76.8,0.0,227,1
2016-01-02 09:15:00,167,97.8,76.6,0.0,221,3
2016-01-02 09:30:00,150,97.7,76.6,0.0,218,1
2016-01-02 09:45:00,116,97.9,76.7,0.0,254,2
2016-01-02 10:00:00,120,98.4,76.7,0.0,255,4
2016-01-02 10:15:00,242,98.0,76.7,0.0,231,3
2016-01-02 10:30:00,185,97.7,76.9,0.0,238,3
2016-01-02 10:45:00,197,97.3,76.5,0.0,262,4
2016-01-02 11:00:00,206,97.5,76.7,0.0,244,2
2016-01-02 11:15:00,102,98.1,76.9,0.0,203,1
2016-01-02 11:30:00,76,98.4,77.0,0.05,204,1
2016-01-02 11:45:00,82,98.7,76.5,0.0,211,2
2016-01-02 12:00:00,80,99.1,76.5,0.0,201,1
2016-01-02 12:15:00,133,99.2,76.6,0.0,237,2
2016-01-02 12:30:00,108,100.0,76.7,0.0,221,1
2016-01-02 12:45:00,133,99.9,76.9,0.06,223,2
2016-01-02 13:00:00,72,97.7,76.2,0.44,224,3
2016-01-02 13:15:00,56,98.1,75.3,0.07,213,2
2016-01-02 13:30:00,24,98.6,75.5,0.01,216,3
2016-01-02 13:45:00,19,99.1,75.6,0.01,210,2
2016-01-02 14:00:00,30,99.4,75.6,0.01,217,4
2016-01-02 14:15:00,26,99.5,75.6,0.01,224,3
